1.5640	-0.9873	110.2334	-0.2127	-0.2579	-9.6063	0.3004	-0.1021	-0.6247	-0.3252	-0.7091	1.0074	36.1189	40.6647
1.5793	-0.9868	110.2202	-0.1972	-0.2579	-9.5986	-0.1635	-0.3782	0.4843	-0.3257	-0.7096	1.0091	36.1391	40.7410
1.6041	-0.9859	110.1920	-0.1972	-0.2579	-9.5909	0.1215	-0.1537	0.0953	-0.3264	-0.7073	1.0077	36.1240	40.6647
1.6012	-0.9792	110.1781	-0.1973	-0.2505	-9.6141	0.4190	-0.2336	-0.1735	-0.3291	-0.7128	1.0036	36.1391	40.6647
1.5916	-0.9620	110.1809	-0.1972	-0.2579	-9.6063	-0.2802	0.0875	0.4836	-0.3272	-0.7081	1.0039	36.1240	40.7410
1.5787	-0.9511	110.1943	-0.1894	-0.2579	-9.5986	0.1350	-0.0338	0.0201	-0.3276	-0.7097	1.0017	36.1391	40.7410
1.5959	-0.9450	110.1781	-0.2050	-0.2504	-9.5987	0.0951	0.1219	0.0650	-0.3243	-0.7072	1.0053	36.1391	40.7410
1.5889	-0.9284	110.1834	-0.1817	-0.2504	-9.5987	0.2674	-0.4168	0.3612	-0.3272	-0.7078	1.0071	36.1340	40.7410
1.5763	-0.9246	110.1743	-0.1972	-0.2504	-9.5987	0.1024	0.1027	0.1951	-0.3290	-0.7087	1.0076	36.1391	40.7410
1.5863	-0.9239	110.1642	-0.1972	-0.2654	-9.6063	-0.0050	0.0332	0.3698	-0.3279	-0.7073	1.0068	36.1642	40.7410
1.5833	-0.9498	110.1415	-0.1894	-0.2654	-9.6063	-0.1077	-0.1140	0.2390	-0.3318	-0.7126	1.0033	36.1592	40.7410
1.5296	-0.9821	110.1221	-0.2051	-0.2355	-9.6141	-0.5460	0.1928	0.0012	-0.3311	-0.7122	0.9987	36.1844	40.7410
1.5500	-0.9806	110.1170	-0.1973	-0.2430	-9.6064	-0.0411	0.0829	0.3494	-0.3322	-0.7179	1.0013	36.1794	40.7410
1.5772	-0.9779	110.1042	-0.1972	-0.2504	-9.5910	0.3506	0.1628	-0.0040	-0.3274	-0.7100	1.0028	36.1592	40.7410
1.5844	-0.9758	110.0688	-0.2206	-0.2429	-9.6064	0.0432	0.2999	-0.2811	-0.3301	-0.7125	1.0040	36.1995	40.7410
1.5944	-0.9742	110.0487	-0.1973	-0.2355	-9.5910	-0.3646	0.4272	-0.2584	-0.3283	-0.7104	1.0049	36.1945	40.7410
1.5927	-0.9468	110.0339	-0.1972	-0.2429	-9.5833	0.0265	0.3155	-0.0860	-0.3323	-0.7190	0.9946	36.1743	40.7410
1.5909	-0.9670	110.0247	-0.1972	-0.2429	-9.5833	-0.4308	-0.0053	-0.3589	-0.3293	-0.7176	0.9999	36.1542	40.7410
1.5792	-0.9687	110.0118	-0.1973	-0.2355	-9.5910	0.1191	-0.1246	-0.0105	-0.3282	-0.7139	0.9978	36.1945	40.7410
1.5693	-0.9784	110.0155	-0.1972	-0.2579	-9.6063	-0.2568	0.2481	-0.1827	-0.3315	-0.7143	0.9996	36.1592	40.7410
1.5684	-0.9513	109.9947	-0.2206	-0.2354	-9.5910	-0.5497	0.1889	-0.5048	-0.3309	-0.7224	0.9952	36.1642	40.7410
1.5646	-0.9509	109.9846	-0.2050	-0.2504	-9.6064	-0.5441	0.0355	-0.2144	-0.3301	-0.7160	0.9962	36.1894	40.7410
1.5909	-0.9625	109.9871	-0.1972	-0.2504	-9.5987	0.1749	0.0845	-0.2706	-0.3285	-0.7125	1.0035	36.1844	40.7410
1.5879	-0.9472	109.9690	-0.2050	-0.2504	-9.5987	-0.2201	0.1594	-0.6834	-0.3226	-0.7050	1.0052	36.1894	40.7410
1.5921	-0.9392	109.9728	-0.1972	-0.2429	-9.5833	0.2719	0.5171	-0.1351	-0.3283	-0.7101	1.0072	36.1844	40.7410
1.6080	-0.9589	109.9690	-0.1973	-0.2354	-9.5833	0.3408	0.1656	-0.2649	-0.3267	-0.7129	1.0062	36.1743	40.7410
1.6168	-0.9573	109.9667	-0.1972	-0.2429	-9.5910	0.5915	-0.0189	-0.3536	-0.3286	-0.7079	1.0041	36.1945	40.7410
1.6320	-0.9473	109.9764	-0.2663	-0.2346	-9.3138	-0.8404	1.7316	-0.0060	-0.3278	-0.7107	1.0022	36.1844	40.8173
1.6888	-0.9015	109.9544	-0.2048	-0.2878	-9.6062	0.8030	-0.0986	0.1785	-0.3275	-0.7158	0.9980	36.1844	40.8173
1.6937	-0.8706	109.9530	-0.1971	-0.2503	-9.5679	0.2339	0.4042	0.2702	-0.3261	-0.7091	1.0046	36.1945	40.8173
1.7029	-0.8674	109.9566	-0.1971	-0.2653	-9.5755	0.3546	-0.0891	-0.1046	-0.3309	-0.7155	1.0005	36.1794	40.8173
1.7048	-0.8663	109.9451	-0.1817	-0.2579	-9.5986	0.3334	-0.2530	0.1205	-0.3289	-0.7140	0.9995	36.2045	40.8173
1.7015	-0.8625	109.9332	-0.1739	-0.2579	-9.6063	0.4531	-0.1122	0.0711	-0.3278	-0.7110	1.0022	36.1995	40.8173
1.6988	-0.8661	109.9222	-0.1739	-0.2654	-9.6063	-0.0869	0.2242	0.6189	-0.3297	-0.7067	1.0066	36.2045	40.8173
1.6691	-0.8611	109.9018	-0.1893	-0.2728	-9.5832	-0.2281	-0.0392	-0.3132	-0.3235	-0.7061	1.0078	36.1844	40.8173
1.6681	-0.8774	109.8782	-0.1894	-0.2653	-9.5909	0.0416	-0.5832	-0.2015	-0.3275	-0.7156	1.0021	36.1844	40.8173
1.6570	-0.8891	109.8947	-0.2048	-0.2727	-9.5755	-0.1202	0.1632	-0.1674	-0.3299	-0.7258	0.9921	36.1945	40.8173
1.6789	-0.8788	109.8904	-0.1893	-0.2653	-9.5678	-0.2950	0.4083	-0.0433	-0.3269	-0.7121	1.0029	36.1995	40.8173
1.6755	-0.9018	109.8803	-0.2049	-0.2503	-9.5756	-0.1771	-0.2521	0.0175	-0.3269	-0.7135	1.0026	36.2297	40.8173
1.6651	-0.9010	109.8984	-0.2049	-0.2653	-9.5986	-0.0083	-0.2216	-0.1317	-0.3242	-0.7049	1.0109	36.2146	40.8173
1.6753	-0.8951	109.9068	-0.1973	-0.2505	-9.6141	0.1018	0.1546	0.4745	-0.3269	-0.7110	1.0027	36.2045	40.8173
1.6899	-0.8857	109.8910	-0.1816	-0.2653	-9.5909	0.2423	0.2958	-0.1456	-0.3276	-0.7116	1.0046	36.2196	40.8173
1.6722	-0.9042	109.8696	-0.2049	-0.2654	-9.6063	-0.0396	-0.4832	-0.2221	-0.3276	-0.7105	1.0018	36.2498	40.8173
1.6577	-0.9258	109.8486	-0.2050	-0.2654	-9.6140	-0.1098	0.1088	-0.1325	-0.3288	-0.7155	0.9947	36.2650	40.8173
1.6626	-0.9354	109.8602	-0.1971	-0.2653	-9.5909	-0.2663	0.0770	-0.1634	-0.3269	-0.7110	1.0032	36.2498	40.8173
1.6778	-0.9403	109.8600	-0.2127	-0.2579	-9.5986	-0.2611	0.4159	0.1871	-0.3296	-0.7208	0.9963	36.2549	40.8173
1.6767	-0.9321	109.8655	-0.1894	-0.2578	-9.5832	0.3590	0.1493	-0.3904	-0.3259	-0.7078	1.0072	36.2498	40.8173
1.6849	-0.9072	109.8648	-0.1971	-0.2653	-9.5986	0.1965	0.1472	0.1094	-0.3270	-0.7110	1.0035	36.2650	40.8173
1.6834	-0.9106	109.8718	-0.2206	-0.2354	-9.5987	-0.0406	0.1511	0.1181	-0.3288	-0.7119	1.0062	36.2952	40.8173
1.6929	-0.9012	109.8654	-0.2127	-0.2654	-9.6063	0.0961	-0.0466	0.3993	-0.3262	-0.7050	1.0109	36.2599	40.8936
1.7208	-0.9022	109.8657	-0.1817	-0.2504	-9.5987	0.0397	0.0002	0.0683	-0.3295	-0.7091	1.0094	36.2700	40.8936
1.7127	-0.8860	109.8459	-0.1971	-0.2653	-9.5986	-0.0673	-0.1465	-0.0373	-0.3266	-0.7110	1.0082	36.3153	40.8173
1.6909	-0.8854	109.8359	-0.1816	-0.2579	-9.5832	-0.1279	-0.1193	-0.3282	-0.3297	-0.7144	0.9979	36.2952	40.8173
1.7050	-0.9071	109.8188	-0.1894	-0.2579	-9.5909	-0.1994	-0.0033	0.5076	-0.3253	-0.7151	1.0024	36.3103	40.8936
1.7264	-0.9034	109.7996	-0.2049	-0.2654	-9.6063	0.4657	-0.0629	-0.0695	-0.3273	-0.7054	1.0054	36.2901	40.8936
1.7379	-0.9066	109.7984	-0.1894	-0.2654	-9.6063	0.1152	-0.2602	0.0287	-0.3211	-0.7038	1.0089	36.3254	40.8936
1.7325	-0.9234	109.7710	-0.2049	-0.2654	-9.6063	0.0912	-0.2417	-0.1968	-0.3240	-0.7067	1.0101	36.2901	40.8936
1.7312	-0.9248	109.7674	-0.2049	-0.2729	-9.6140	-0.1598	0.3644	-0.0830	-0.3259	-0.7079	1.0060	36.2801	40.8936
1.7396	-0.9371	109.7402	-0.1972	-0.2579	-9.5909	0.0026	-0.3400	0.2132	-0.3216	-0.7032	1.0121	36.2851	40.8936
1.7344	-0.9327	109.7191	-0.2128	-0.2429	-9.6064	0.0066	-0.1412	-0.0972	-0.3233	-0.7051	1.0089	36.3203	40.8936
1.7706	-0.9452	109.7141	-0.1894	-0.2504	-9.5910	-0.2201	0.5434	0.5523	-0.3257	-0.7108	1.0082	36.2901	40.8936
1.7763	-0.9353	109.7230	-0.1894	-0.2654	-9.6063	-0.4050	0.4434	0.0257	-0.3250	-0.7097	1.0072	36.2901	40.8936
1.7866	-0.9435	109.7370	-0.1972	-0.2579	-9.5986	0.3642	0.1940	0.2251	-0.3269	-0.7050	1.0105	36.2901	40.8936
1.7895	-0.9162	109.7215	-0.1972	-0.2579	-9.6140	-0.2201	-0.3746	0.4473	-0.3273	-0.7071	1.0078	36.2801	40.8936
1.7707	-0.9185	109.7293	-0.2050	-0.2579	-9.6140	-0.3816	0.2453	-0.3848	-0.3245	-0.7048	1.0137	36.2801	40.8936
1.7765	-0.9139	109.7284	-0.1972	-0.2504	-9.5987	0.5425	-0.3331	-0.0043	-0.3287	-0.7115	1.0037	36.3002	40.8936
1.7817	-0.8903	109.7228	-0.1894	-0.2579	-9.5986	0.0437	0.4886	0.3634	-0.3291	-0.7155	1.0017	36.2952	40.8936
1.7904	-0.8894	109.7135	-0.2128	-0.2504	-9.6140	-0.2325	0.2026	-0.1988	-0.3309	-0.7132	1.0018	36.2700	40.8936
1.7924	-0.8812	109.7172	-0.2051	-0.2430	-9.6295	-0.1448	-0.0225	0.4976	-0.3251	-0.7142	1.0024	36.2599	40.8936
1.8038	-0.8717	109.7190	-0.1972	-0.2504	-9.6064	0.0481	0.0549	-0.0071	-0.3242	-0.7074	1.0094	36.3153	40.8936
1.7941	-0.8692	109.7254	-0.1973	-0.2505	-9.6141	-0.4138	0.1108	-0.2099	-0.3216	-0.7068	1.0036	36.3203	40.8936
1.8106	-0.8966	109.7519	-0.1894	-0.2578	-9.5755	0.4553	-0.4082	0.1803	-0.3246	-0.7083	1.0085	36.3153	40.8936
1.8315	-0.9140	109.7428	-0.2050	-0.2579	-9.6063	-0.3024	-0.2827	0.0661	-0.3235	-0.7074	1.0106	36.3354	40.8936
1.8330	-0.9100	109.7367	-0.1894	-0.2654	-9.6140	0.3457	0.2254	-0.2609	-0.3235	-0.7045	1.0061	36.3304	40.8936
1.8280	-0.8975	109.7234	-0.1972	-0.2579	-9.5986	-0.5416	0.3368	-0.0054	-0.3228	-0.6832	1.0156	36.3203	40.8936
1.8233	-0.8758	109.7222	-0.2049	-0.2579	-9.5986	0.5536	-0.0545	0.3861	-0.3237	-0.7091	1.0080	36.3455	40.8936
1.7668	-0.9216	109.7294	-0.1896	-0.2355	-9.6064	0.2974	0.4238	0.2092	-0.3239	-0.7196	0.9999	36.3405	40.9698
1.7572	-0.9236	109.7112	-0.2128	-0.2504	-9.6063	-0.2249	-0.3164	0.1916	-0.3284	-0.7190	1.0021	36.3556	40.8936
1.7748	-0.9132	109.6842	-0.2128	-0.2504	-9.6140	0.1069	-0.1116	0.4737	-0.3260	-0.7063	1.0072	36.3506	40.9698
1.7571	-0.8968	109.6872	-0.2128	-0.2504	-9.6140	-0.5013	0.5642	-0.5511	-0.3241	-0.7035	1.0125	36.3506	40.9698
1.7698	-0.9086	109.6658	-0.2050	-0.2504	-9.6064	-0.5870	0.2693	-0.2962	-0.3266	-0.7095	1.0081	36.3455	40.9698
1.7775	-0.8874	109.6671	-0.2205	-0.2579	-9.5986	0.2919	0.4739	0.1642	-0.3279	-0.7087	1.0053	36.3506	40.9698
